"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
471,"20140623",290900,2,2,1610,17600,2,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950
472,"20150213",868700,3,4.25,3840,6161,2,0,0,3,10,3840,0,2000,0,98074,47.6336,-122.064,3230,7709
473,"20141113",1199000,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400
474,"20141014",1150000,4,3.25,4190,10259,2,0,0,3,11,3150,1040,2000,0,98074,47.6332,-122.066,4300,11919
475,"20140811",859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111
477,"20140711",460000,3,2.5,1610,2527,2,0,2,3,9,1080,530,2005,0,98118,47.5674,-122.29,1610,4173
478,"20140901",438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400
479,"20150406",315000,2,1,630,6550,1,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550
480,"20140718",590000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.188,2920,10988
484,"20141027",525000,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012
485,"20150410",1385000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,3850,181319
489,"20141216",699900,4,2.75,2810,7302,2,0,0,3,9,2810,0,2002,0,98075,47.5985,-121.977,2820,7302
491,"20141120",452000,4,1.5,1580,7350,1,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350
492,"20150205",370000,3,2,1680,5036,1,0,1,4,7,1680,0,1987,0,98055,47.4734,-122.186,1680,4921
494,"20141030",669950,5,2.5,2820,14062,2,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,1910,10392
495,"20140614",397500,3,2,1510,6710,1,0,0,3,7,1070,440,1972,0,98034,47.7193,-122.216,1660,6600
496,"20140512",490000,2,2.5,1230,1391,2,0,0,3,8,870,360,2004,0,98112,47.6192,-122.301,1240,1350
498,"20140917",299000,3,2.75,3080,19635,1,0,2,4,7,1610,1470,1958,0,98032,47.3841,-122.284,2424,12410
500,"20141106",437500,3,2.5,2120,4500,2,0,0,3,7,2120,0,2000,0,98065,47.5322,-121.88,2530,4816
502,"20140519",475000,2,1,1490,3825,1,0,0,3,7,860,630,1929,0,98117,47.6799,-122.381,1460,3825
503,"20140502",342000,3,2,1930,11947,1,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.151,2200,12825
504,"20141015",1197350,4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,0,98033,47.684,-122.205,2720,10000
508,"20150202",442000,3,1,1190,5100,1,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100
509,"20140508",615000,2,1,1540,6872,1,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,1420,5538
511,"20150505",585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750
512,"20150305",480000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,0,98059,47.4877,-122.139,2830,7787
514,"20141105",290000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,1220,660
515,"20140820",615000,3,1.75,1900,5000,1,0,0,5,7,950,950,1951,0,98116,47.5789,-122.393,1770,5000
518,"20150507",750000,3,2.5,2400,7745,2,0,0,3,9,2400,0,2001,0,98033,47.6734,-122.173,2080,8615
520,"20140805",890000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160
522,"20140906",190000,2,1,630,6000,1,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,1470,6840
526,"20141121",727500,2,2,1240,9119,1,0,0,4,7,1240,0,1952,0,98004,47.6221,-122.193,1380,9121
527,"20140620",650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,0,98053,47.683,-122.039,2740,6587
529,"20141105",365000,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,0,98125,47.7315,-122.305,1320,7085
533,"20150224",970000,4,3.25,4740,76230,2,0,0,3,10,4740,0,1987,0,98075,47.5931,-122.071,3340,49206
534,"20140624",160000,3,1.5,1010,9600,1,0,0,4,7,1010,0,1962,0,98198,47.4097,-122.316,1400,9660
539,"20150410",249000,3,2,1360,6082,1,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987
540,"20150310",346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109
542,"20141030",280000,4,2.5,1560,4350,2,0,0,3,7,1560,0,2003,0,98056,47.5025,-122.186,1560,4350
543,"20141013",318888,4,1.75,2320,12000,1,0,0,4,8,2270,50,1973,0,98032,47.3644,-122.28,2120,9880
544,"20140911",530000,3,2.25,2120,40518,1,0,0,3,8,2120,0,1967,0,98075,47.5896,-122.009,2480,13492
546,"20150422",910000,4,2.5,3350,29242,2,0,0,3,11,3350,0,1988,0,98052,47.7197,-122.131,3920,24728
548,"20150319",259950,2,2,1070,649,2,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928
549,"20140923",315000,4,2.75,2300,18360,1,0,0,4,7,1560,740,1979,0,98058,47.4518,-122.16,1870,9588
550,"20140528",215000,2,1,1320,8865,1,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490
551,"20140723",705000,3,1.75,2180,10221,1,0,2,4,7,1140,1040,1946,0,98040,47.5885,-122.248,2180,8535
552,"20141013",1450000,3,3,4380,6320,2,0,3,5,10,3580,800,1952,0,98199,47.6452,-122.411,3080,7680
553,"20150508",451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,0,98155,47.749,-122.305,1520,10125
555,"20141117",396000,3,1.5,1300,8280,1,0,0,5,7,1300,0,1956,0,98028,47.7403,-122.256,1570,8692
557,"20140620",1950000,7,3.5,4640,15235,2,0,1,3,11,2860,1780,1965,2003,98040,47.5666,-122.231,3230,20697
559,"20150427",750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,0,98052,47.6368,-122.097,2040,9563
560,"20141027",331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,0,98042,47.3628,-122.075,2050,8103
562,"20140707",404950,4,2.25,2340,217014,1,0,0,4,8,2340,0,1982,0,98092,47.2953,-122.083,2340,107898
563,"20141217",880000,3,2.5,2870,5163,2,0,0,3,9,2870,0,2014,0,98103,47.6935,-122.352,1630,7995
564,"20140613",863000,4,2.5,4120,22370,2,0,0,3,10,4120,0,1997,0,98074,47.6239,-122.023,3180,7257
565,"20141216",638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,0,98005,47.5846,-122.168,1870,8944
566,"20140728",435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4697
567,"20141231",260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,0,98178,47.505,-122.259,1490,5350
568,"20140814",671500,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,98105,47.667,-122.289,2040,4000
570,"20141218",405000,2,0.75,1160,15029,1,0,0,4,6,870,290,1937,0,98014,47.6929,-121.87,1870,25346
574,"20140603",650000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,98122,47.6136,-122.299,1590,3840
576,"20141217",3e+05,2,1,1220,75794,1,0,0,4,7,1220,0,1963,0,98038,47.4219,-122.007,2010,98010
577,"20141209",266000,3,2.5,1805,3402,2,0,0,3,7,1805,0,2009,0,98002,47.3521,-122.212,2095,3402
581,"20140516",619000,3,2.5,2720,6439,2,0,0,3,9,2720,0,2005,0,98065,47.5422,-121.86,3180,7320
582,"20140821",264000,3,1.5,1820,10608,1,0,0,4,7,1820,0,1962,0,98003,47.3366,-122.306,1380,8976
585,"20141117",268500,4,1.75,1420,7500,1,0,0,4,7,1080,340,1981,0,98031,47.4025,-122.176,1500,7260
588,"20140708",9e+05,3,2.5,3180,12600,2,0,0,4,11,3180,0,1978,0,98074,47.6366,-122.058,3030,12835
589,"20140930",370000,3,2.25,2110,13300,2,0,0,4,8,2110,0,1985,0,98038,47.3725,-122.06,2470,14000
590,"20150314",685000,3,2,2060,2900,1.5,0,0,5,8,1330,730,1931,0,98144,47.5897,-122.292,1910,3900
591,"20140904",505000,3,1.5,1830,217800,1,0,0,3,7,1010,820,1981,0,98053,47.6277,-121.972,2450,165963
593,"20150324",290000,3,2.5,1610,2937,2,0,0,3,8,1610,0,2006,0,98055,47.4489,-122.188,1610,3049
595,"20150213",360000,4,2.5,1840,9611,2,0,0,3,7,1840,0,1996,0,98178,47.4964,-122.251,1830,8505
596,"20140604",240500,3,1.75,1460,10584,1,0,0,3,7,990,470,1997,0,98168,47.492,-122.317,1220,12012
597,"20140722",372500,2,2.5,1400,2958,2,0,0,3,8,1400,0,2007,0,98126,47.5496,-122.373,1540,2385
599,"20141017",515000,4,3,3590,8249,2,0,0,3,9,3590,0,1997,0,98023,47.2846,-122.341,2860,7995
600,"20140805",1220000,4,2.25,3200,15367,2,0,0,4,9,3200,0,1962,0,98040,47.5494,-122.216,3070,15263
601,"20141009",507000,2,1.75,1670,6460,1,0,0,3,8,1670,0,2004,0,98053,47.7123,-122.027,2170,6254
604,"20140825",460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210
606,"20150408",469000,4,2.75,3550,13938,1,0,0,5,8,2100,1450,1966,0,98188,47.425,-122.283,2050,9000
608,"20150206",443500,2,1,940,6804,1,0,0,3,7,940,0,1949,0,98177,47.7047,-122.373,1150,6930
609,"20141126",223000,3,2,1670,6824,1,0,0,3,7,1300,370,1990,0,98042,47.3666,-122.084,1660,7586
611,"20141209",340000,2,2.5,1100,1760,3,0,0,3,7,1100,0,1997,0,98103,47.6972,-122.35,1200,1415
613,"20140925",533600,3,2.5,1930,5080,2,0,0,4,8,1930,0,1990,0,98029,47.5694,-122.001,2190,5085
614,"20140610",695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,0,98074,47.6214,-122.024,2600,6344
615,"20140617",242000,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,0,98031,47.3961,-122.188,1500,7777
616,"20150114",425000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1967,0,98125,47.7162,-122.309,1810,7515
617,"20150506",525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,0,98052,47.6844,-122.113,1290,10125
618,"20140922",485000,3,2.5,1880,5502,2,0,0,3,8,1880,0,1988,0,98029,47.5737,-122.018,2040,5411
620,"20140619",210000,3,2,1440,7210,1,0,0,3,8,1440,0,1983,0,98092,47.3128,-122.184,1700,7245
621,"20150415",260000,3,2.5,1920,7415,2,0,0,3,7,1920,0,1989,0,98031,47.4022,-122.171,1930,7536
624,"20150225",605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,0,98117,47.682,-122.372,1530,5000
627,"20140808",559950,3,2.5,1660,1458,3,0,0,3,9,1660,0,2014,0,98144,47.5876,-122.309,1660,1784
628,"20150406",1042500,3,1.75,1900,9375,1,0,1,4,8,1330,570,1941,0,98115,47.6821,-122.273,2760,9375
629,"20141009",543500,3,2.25,1270,2790,1,0,0,3,7,990,280,1970,0,98199,47.6581,-122.396,1920,4000
630,"20140522",480000,4,2.25,3250,34293,2,0,0,4,9,3250,0,1983,0,98042,47.3496,-122.094,3110,35982
631,"20140523",218000,3,1,960,9633,1,0,0,5,6,960,0,1982,0,98022,47.1951,-122.001,1080,8610
632,"20140622",565000,2,1.75,1330,6000,1,0,0,4,7,960,370,1914,1945,98199,47.6539,-122.396,1620,6000
633,"20141212",426700,3,1.75,2080,7700,1,0,0,5,7,1600,480,1968,0,98056,47.5375,-122.178,1680,7700
634,"20140912",650000,3,2.5,2690,11575,1,0,3,3,8,2130,560,1957,0,98028,47.7605,-122.267,2390,11782
635,"20140924",542000,2,1,890,3060,1,0,0,3,7,770,120,1910,0,98105,47.6663,-122.326,1760,4080
636,"20140624",415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,0,98052,47.6978,-122.13,1200,7990
641,"20150303",378000,2,2,1300,3850,1,0,0,3,7,800,500,1963,0,98136,47.5395,-122.39,950,5500
643,"20150320",595000,5,2.75,3740,6750,1,0,0,4,8,1980,1760,1978,0,98028,47.7679,-122.261,2620,7920
644,"20150512",729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,0,98116,47.5818,-122.402,1510,1352
645,"20140930",430000,3,2.5,2360,6699,2,0,0,3,7,2360,0,2003,0,98065,47.5317,-121.853,2360,4744
646,"20150409",240000,3,1.75,1760,6500,1,0,0,3,7,1150,610,1987,0,98038,47.3647,-122.05,1760,8125
649,"20141118",157000,1,1,870,26326,1,0,0,3,6,870,0,1939,0,98198,47.4152,-122.3,1250,10608
650,"20150407",425000,4,1,1260,7645,1.5,0,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649
652,"20141124",521000,4,1.75,2020,36400,1,0,0,4,8,1550,470,1976,0,98077,47.7627,-122.076,2520,38255
653,"20140523",325000,3,1,1920,6862,1,0,2,3,7,1120,800,1952,0,98118,47.5193,-122.274,2000,6900
660,"20140902",888000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185
661,"20150324",269900,3,1.75,1140,22267,1,0,0,3,7,1140,0,1986,0,98045,47.4761,-121.758,1150,15625
662,"20141113",496500,4,2.5,2250,14440,1,0,0,3,7,1550,700,1967,0,98027,47.5221,-122.045,2090,11400
663,"20150121",475000,3,2.5,1640,5097,2,0,0,3,7,1640,0,1969,0,98155,47.7522,-122.278,1880,6000
665,"20141124",323000,3,1,1290,12231,1,0,0,3,7,1290,0,1976,0,98072,47.7404,-122.11,1390,11632
667,"20140514",306000,3,1.5,1220,1086,3,0,0,3,8,1220,0,2007,0,98133,47.7049,-122.353,1220,1422
669,"20140709",290000,3,1.5,1950,15954,1,0,0,4,8,1950,0,1959,0,98003,47.336,-122.319,1940,12667
671,"20140616",460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600
672,"20140912",435000,4,2.5,1700,6380,1,0,0,4,7,850,850,1940,0,98115,47.6988,-122.319,1380,6380
679,"20140930",478500,3,1,2090,4755,1,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300
681,"20140815",222000,3,2,1440,7187,1,0,0,4,7,970,470,1981,0,98023,47.291,-122.368,1440,7187
683,"20140609",609900,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,0,98038,47.3558,-122.004,3250,7323
684,"20141016",413000,4,3.5,2380,5809,2,0,0,4,7,1750,630,1995,0,98106,47.5536,-122.359,1620,5775
685,"20141013",4e+05,4,1,1420,4875,1.5,0,0,3,7,1420,0,1930,0,98115,47.6942,-122.321,1110,5413
686,"20150105",802541,5,2.75,2990,6768,2,0,0,3,9,2990,0,2014,0,98006,47.5462,-122.182,2870,6768
688,"20150311",507000,4,2.5,2730,7649,2,0,0,3,7,2730,0,2006,0,98065,47.5441,-121.882,2730,6216
689,"20140924",387500,3,1,1220,8329,1,0,0,3,6,1220,0,1946,0,98115,47.6982,-122.298,1490,8322
690,"20150224",396000,3,1,1500,12616,1,0,0,3,7,1500,0,1967,0,98072,47.7415,-122.101,1820,13950
693,"20140721",359900,4,2.25,2470,7698,2,0,0,3,8,2470,0,1983,0,98058,47.4406,-122.141,2330,7986
697,"20141229",7e+05,5,2.5,2830,25958,1,0,1,5,8,1610,1220,1979,0,98075,47.5896,-122.083,2670,21567
699,"20140610",225000,3,1.75,1760,26055,1,0,0,3,7,920,840,1979,0,98042,47.3664,-122.1,1350,13475
703,"20141103",480000,4,2,2180,10575,1,0,0,2,6,1730,450,1950,0,98005,47.589,-122.177,2180,12010
704,"20141219",485000,4,2,1400,3600,1,0,0,3,7,1100,300,1900,0,98119,47.6385,-122.37,1630,2048
705,"20140815",130000,2,1,880,9000,1,0,0,3,5,880,0,1928,0,98188,47.4672,-122.291,1410,10000
706,"20140804",325000,2,1,1060,5703,1,0,2,4,6,1060,0,1946,0,98198,47.3444,-122.327,2240,4416
707,"20150413",440000,3,1.75,1530,7245,1,0,0,4,7,1530,0,1984,0,98034,47.731,-122.191,1530,7490
711,"20140625",390000,4,2.5,2340,8548,2,0,0,3,8,2340,0,1993,0,98031,47.4206,-122.183,1970,6818
712,"20140908",243000,3,1.75,1450,12125,1,0,0,4,7,1450,0,1981,0,98001,47.3575,-122.28,1210,12125
713,"20140722",639000,4,2.5,2210,9875,2,0,0,3,9,2210,0,1990,0,98074,47.6285,-122.025,2440,8799
714,"20140918",215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,0,98003,47.3437,-122.316,1540,7379
715,"20150304",405000,5,1.75,1550,10500,1,0,0,3,7,1100,450,1961,0,98011,47.7573,-122.22,1420,9823
716,"20141222",250000,4,1.75,1710,7140,1,0,0,5,7,1010,700,1968,0,98032,47.3745,-122.275,1770,8960
717,"20140715",405500,3,1.5,1010,8108,1,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108
719,"20150102",730000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242
721,"20140808",289950,3,2.5,1670,6186,2,0,0,3,7,1670,0,2002,0,98038,47.3668,-122.031,2390,6924
722,"20140728",565000,2,1,960,4080,1,0,0,5,7,960,0,1911,0,98103,47.6893,-122.349,1300,4080
725,"20140918",350000,5,3,2520,5500,1,0,0,3,8,1550,970,2004,0,98178,47.4938,-122.255,1700,8000
727,"20140613",210000,2,1.75,1440,5680,1,0,0,4,8,1440,0,1978,0,98198,47.3825,-122.319,1320,3547
728,"20140910",245000,2,1,1050,5900,1,0,0,3,7,1050,0,1950,0,98126,47.5326,-122.376,1280,5900
729,"20141106",328000,3,1.75,1470,7650,1,0,0,3,7,1130,340,1983,0,98059,47.4818,-122.161,1590,7500
730,"20140509",985000,4,2.25,4230,37769,2,0,0,3,11,4230,0,1989,0,98077,47.7287,-122.077,3890,37034
731,"20140612",501000,3,1.75,1970,7972,1,0,3,5,8,1370,600,1976,0,98055,47.4908,-122.225,2460,9796
734,"20140715",550000,3,2,2380,17950,2,0,0,4,8,2110,270,1934,0,98155,47.7591,-122.28,2030,23900
735,"20150113",347500,4,2.5,2156,3562,2,0,0,3,9,2156,0,2012,0,98030,47.3591,-122.201,1708,3539
740,"20141119",233000,3,2,1400,9177,1,0,0,3,7,1400,0,1974,0,98001,47.3415,-122.272,2020,8547
741,"20140728",360000,4,2.5,2210,17715,2,0,0,3,8,2210,0,1997,0,98030,47.3818,-122.2,2210,16907
743,"20141107",740000,3,2,2100,72745,1,0,0,4,9,2100,0,1995,0,98077,47.7479,-122.062,2290,54885
745,"20140620",395000,3,1,1500,4000,1,0,0,3,6,900,600,1925,0,98117,47.6921,-122.38,950,4000
747,"20140714",650000,4,1.75,2010,5070,1,0,1,4,7,1300,710,1963,0,98116,47.5793,-122.402,2180,5400
750,"20140903",435000,4,1.5,1510,6460,1,0,0,3,7,1070,440,1970,0,98034,47.7121,-122.214,1450,6630
751,"20150409",329999,3,1,1150,6908,1,0,0,3,6,800,350,1952,0,98155,47.7447,-122.313,1150,6908
753,"20140730",447000,3,1,1370,6001,1,0,0,5,7,1230,140,1944,0,98108,47.5646,-122.317,1370,5520
754,"20140828",699800,2,2.5,2380,6600,1,0,0,3,8,2380,0,2010,0,98053,47.717,-122.02,1870,6600
755,"20140603",850000,3,1.75,1370,3850,1,0,0,5,7,770,600,1911,1988,98112,47.6374,-122.279,1390,3600
756,"20140902",316500,3,1.75,1600,14250,1,0,0,3,7,1070,530,1979,0,98023,47.3272,-122.355,2140,14960
757,"20140715",942500,5,3.5,3750,9612,1,0,2,4,9,2030,1720,1981,0,98006,47.5511,-122.157,3270,9688
758,"20150121",1310000,2,2.25,3950,3938,2,0,4,3,10,2910,1040,1991,0,98116,47.5912,-122.384,3220,4500
763,"20150324",330000,3,2,1400,218252,1,0,0,3,7,1400,0,1997,0,98019,47.7576,-121.934,2230,218222
764,"20150227",374950,4,2.75,2730,4683,2,0,0,3,7,2730,0,2005,0,98038,47.3608,-122.043,2230,4924
766,"20141104",560000,3,2.25,2060,31400,2,0,0,3,8,2060,0,1984,0,98074,47.6216,-122.056,2160,34500
768,"20140716",260000,3,1.75,1100,10968,1,0,0,5,7,1100,0,1984,0,98042,47.363,-122.08,1400,7799
769,"20150107",760000,4,2.5,2430,6099,1,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099
770,"20140624",405000,3,2.5,3170,12750,2,0,0,3,10,2360,810,1995,0,98023,47.3384,-122.336,2970,13125
772,"20141113",341500,3,1.5,1130,7223,1,0,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356
773,"20140612",465250,5,2,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724
776,"20140502",420000,3,2.25,2000,8030,1,0,0,4,8,1000,1000,1963,0,98008,47.6188,-122.114,2070,8250
777,"20140615",269950,3,2.5,1890,4838,2,0,0,3,8,1730,160,2002,0,98168,47.4802,-122.279,1910,7409
779,"20140515",370000,4,2.5,2710,5880,2,0,0,3,9,2710,0,1998,0,98092,47.3314,-122.172,2520,6000
782,"20140612",4e+05,3,1.75,1590,8219,1.5,0,0,5,6,970,620,1938,0,98034,47.7146,-122.217,2030,7504
784,"20150121",715000,4,1,2000,4800,2,0,0,4,7,2000,0,1911,0,98103,47.6583,-122.351,1260,1452
785,"20141202",650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004
787,"20150415",5e+05,2,1,1280,5400,1,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670
788,"20141120",460000,4,2,2090,40419,1,0,0,4,7,2090,0,1984,0,98027,47.4691,-121.993,2380,63162
789,"20140709",232500,3,1.5,1940,9887,1,0,0,4,7,1140,800,1969,0,98003,47.3289,-122.327,1410,9936
790,"20140516",408200,3,2.5,1800,5761,2,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952
792,"20140623",675000,4,2.5,2810,11120,2,0,0,3,9,2810,0,1982,0,98074,47.6337,-122.044,3100,12672
793,"20140709",1355000,4,3.5,3550,11000,1,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012
794,"20141009",249950,4,1,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588
797,"20141006",737500,4,2.5,3200,36276,2,0,0,3,9,3200,0,1993,0,98053,47.6304,-121.994,2930,33171
801,"20140815",650000,3,2,1340,2720,1.5,0,0,3,7,1340,0,1913,0,98103,47.6518,-122.335,2030,4590
802,"20140519",1216000,4,2.5,3190,8684,1,0,3,5,9,1680,1510,1967,0,98006,47.5619,-122.162,3160,8684
804,"20150107",625000,5,2.5,2990,15085,2,0,0,3,9,2990,0,2007,0,98011,47.746,-122.218,3150,13076
805,"20140606",385200,4,1,1550,7740,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740
806,"20150414",5e+05,3,2.25,1690,4964,2,0,0,3,8,1690,0,1989,0,98029,47.5756,-122.01,1800,5036
808,"20140605",565000,3,2.75,2390,9966,1,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,2140,10713
809,"20140908",581000,3,2.5,2600,4438,2,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.034,2600,4904
810,"20140806",361000,3,2,1950,8698,1,0,0,3,8,1950,0,1999,0,98042,47.39,-122.153,2330,7212
811,"20150122",345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800
812,"20141016",419000,2,2.25,1180,1253,2,0,0,3,8,840,340,2008,0,98122,47.6124,-122.309,1310,1963
813,"20150512",347000,3,2.5,1680,4308,2,0,0,3,7,1680,0,2004,0,98056,47.4802,-122.179,2160,4182
814,"20141022",625000,4,2.25,2220,36085,2,0,0,3,9,2220,0,1989,0,98075,47.5839,-121.991,3000,36906
815,"20150325",2400000,4,4.25,4890,15188,2,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201
816,"20141223",379000,3,3.25,2660,17852,2.5,0,0,3,8,2660,0,2014,0,98010,47.3077,-122.011,1320,11876
820,"20140721",246500,3,2,1430,8919,1,0,0,3,7,1430,0,1992,0,98022,47.2118,-121.983,1580,8919
821,"20141029",325000,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,98092,47.2597,-122.228,1580,101529
826,"20140822",226000,3,1,970,5000,1,0,0,3,6,970,0,1968,0,98118,47.5282,-122.279,1290,5875
827,"20150512",825000,3,1.75,2010,3090,1.5,0,0,5,7,1510,500,1926,0,98103,47.682,-122.348,1600,3150
830,"20150319",659000,4,2.25,2610,24931,2,0,0,3,8,2610,0,1983,0,98075,47.5771,-122.05,2550,18306
834,"20140911",662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,10230
835,"20141120",249900,3,1.75,1380,14000,1,0,0,4,5,1380,0,1939,1957,98001,47.294,-122.281,1490,18503
838,"20150513",419950,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479
842,"20141118",320000,3,1,1340,5175,1,0,0,3,7,940,400,1987,0,98133,47.7321,-122.34,1020,5500
843,"20140509",428750,3,1,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826
844,"20150114",330000,3,2.25,2300,35287,2,0,0,3,8,2300,0,1977,0,98022,47.2477,-121.937,1760,47916
845,"20141209",456500,4,3.5,2000,2309,3,0,0,3,8,2000,0,2008,0,98177,47.7027,-122.361,1440,1548
847,"20141125",664000,4,2,1530,4080,1.5,0,0,4,7,1530,0,1912,0,98105,47.6645,-122.325,1860,4080
848,"20140722",628000,3,1.75,4000,11894,1,0,0,3,9,2190,1810,1987,0,98011,47.7738,-122.203,2530,8650
849,"20150304",512000,3,1.75,1610,12555,1,0,0,3,7,1080,530,1977,0,98052,47.6618,-122.136,1780,10374
851,"20140521",535800,4,2.5,1900,5790,2,0,0,3,8,1900,0,1994,0,98029,47.5691,-121.996,2030,5790
853,"20140731",438000,3,2.5,1520,1304,2,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718
854,"20140716",450000,4,1.75,2390,23899,1,0,0,3,7,1750,640,1949,0,98028,47.7557,-122.237,1840,33900
855,"20140627",327000,5,2.75,2400,8050,2,0,0,3,8,2400,0,1998,0,98092,47.2635,-122.209,2400,8050
856,"20140812",370500,4,2.5,1790,6120,2,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5660
857,"20141022",265000,3,2.5,1720,6271,2,0,0,3,7,1720,0,1993,0,98038,47.3898,-122.049,1570,6587
859,"20140627",425000,3,1,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5081,-122.093,2640,213444
866,"20150313",275000,3,2.25,1420,8549,2,0,0,4,7,1420,0,1989,0,98038,47.3576,-122.039,1560,7471
867,"20150427",467000,3,2.5,3460,6590,2,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.188,2490,6312
868,"20140731",457500,3,2.5,1500,4445,2,0,0,3,8,1500,0,1996,0,98029,47.5682,-122.005,1730,4408
869,"20141226",381156,2,1,1320,3090,1,0,0,4,7,1320,0,1908,0,98118,47.5517,-122.276,1270,4120
